work_id,title,relationship,published,words,kudos
245594,Cabbage Rolls and Water Tribe Boys,,2008-06-09,1905.0,16.0
86630,Caves and Corridors,"Sokka/Toph Bei Fong, Aang (Avatar)/Katara",2008-06-05,1390.0,112.0
47595,Spring Thaw,Sokka/Toph Bei Fong,2008-06-03,102.0,41.0
245601,Waves and the Both of Us,Katara/Zuko (Avatar),2008-05-31,1733.0,232.0
263959,Teyla as Waterbender,,2008-05-25,0.0,11.0
47593,Unguided,,2008-05-24,279.0,9.0
3386732,regret not a thing,Iroh/Ursa (Avatar),2008-05-23,2166.0,95.0
531561,Grand Entertainment,Mai/Ty Lee (Avatar),2008-05-18,1309.0,164.0
13460382,On Her Terms,Mai/Zuko (Avatar),2008-05-16,452.0,30.0
2169663,A thorough inventory of nine hours in a war balloon,Sokka & Zuko (Avatar),2008-05-10,126.0,209.0
477532,Lessons in Thin Air,,2008-05-07,1240.0,499.0
3389633,Duty,,2008-03-27,136.0,22.0
41238,Let Passion Rule,Sokka/Suki (Avatar),2008-03-27,255.0,32.0
244519,Trading Up,,2008-03-26,476.0,29.0
41235,Signs That Can't Be Learned,"Aang (Avatar)/Katara, Mai (Avatar)/Zuko (Avatar)",2008-03-25,2280.0,211.0
461359,Smokeless Flame,,2008-03-17,525.0,8.0
2309261,The Sound of Rain,Katara/Toph Bei Fong,2008-03-12,785.0,138.0
21465,The Escapades of the Blind Bandit and Meathead: Discreet Entertainment,,2008-03-11,1617.0,69.0
24758053,Time Heals Other Things,Katara & Zuko (Avatar),2008-03-03,301.0,3.0
18945,First,Iroh/Toph,2008-02-25,1062.0,187.0
24758011,Aspect,,2008-02-22,298.0,20.0
2604395,Autumn Rain,"Iroh/Ursa (Avatar), Ozai/Ursa (Avatar)",2008-02-20,1125.0,29.0
8184,Neural Net,"Jet/Zuko, Jet/Katara",2008-02-18,2146.0,220.0
24969,Grief Arrives Delayed,,2008-02-14,753.0,41.0
9278039,V-Day Flowers,Katara/Zuko (Avatar),2008-02-13,197.0,48.0
9246533,Rarity,Katara/Zuko (Avatar),2008-02-13,197.0,28.0
338753,Distance,Jet/Zuko (Avatar),2008-02-13,1007.0,195.0
14560,Among the Ice,Sokka/Zuko,2008-02-09,1206.0,1207.0
651035,Energy,Sokka/Yue (Avatar),2008-02-06,142.0,17.0
516267,Unbolt the Dark,Mai/Zuko (Avatar),2008-02-02,668.0,157.0
3387071,midnight moon,Jet/Mai (Avatar),2008-02-01,104.0,15.0
238120,Eve of the Eclipse,Azula/Zuko (Avatar),2008-01-31,1491.0,50.0
101704,Prodigal,,2008-01-25,175.0,40.0
41227,In the Court,Sokka/Toph Bei Fong,2008-01-16,229.0,91.0
41225,Hobbies,,2008-01-15,165.0,36.0
2036901,Summer's Lease,Aang/Katara (Avatar),2008-01-14,1579.0,123.0
2599910,Unbender,Katara/Zuko (Avatar),2008-01-09,18942.0,128.0
3384854,Kismet,Katara/Zuko (Avatar),2008-01-09,1481.0,53.0
3388007,The Knowledge of Something Unknown,,2008-01-05,100.0,38.0
41219,Twist My Arm,,2008-01-03,1170.0,215.0
41216,If I Fall Through,Sokka/Toph Bei Fong,2008-01-01,177.0,51.0
25486,Entropic,,2007-12-26,524.0,56.0
2309342,A Stream of Letters,,2007-12-23,1998.0,37.0
7999573,Royally Screwed,"Azula/Zuko (Avatar), Ozai/Zuko (Avatar), Ozai/Azula/Zuko, zucest, Firecest - Relationship",2007-12-20,14548.0,298.0
172868,Late,Sokka/Suki (Avatar),2007-12-09,98.0,18.0
24757972,Summer Rain,Aang/Katara (Avatar),2007-12-06,297.0,17.0
41190,Spend All My Time,,2007-12-05,188.0,12.0
41188,Falling In,,2007-12-01,338.0,19.0
3387980,prodigal son,,2007-11-30,127.0,21.0
20371642,And Then They Lived,Toph Beifong/Iroh,2007-11-28,780.0,48.0
452334,Nightshade Tea,"Ursa/Iroh, Ursa/Ozai",2007-11-28,5206.0,44.0
20367,The Cosmology of a Sociopath,,2007-11-28,96.0,15.0
3389585,"A Long, Long Way",,2007-11-24,1424.0,25.0
15269,Seventy Percent,,2007-11-13,173.0,31.0
18885,Blood Of Innocence,Aang & Katara (Avatar),2007-11-11,1561.0,24.0
29132,Revenge on the World,Mai/Zuko,2007-11-11,253.0,53.0
20361,Phases,,2007-11-09,688.0,18.0
29127,The Useful Daughter,,2007-11-07,372.0,55.0
31791,Only Might,,2007-11-03,920.0,27.0
3388322,"Red Pill, Blue Pill",,2007-10-30,307.0,32.0
351109,Bent,Shindou Hikaru/Touya Akira,2007-10-21,2306.0,63.0
21454,The Escapades of the Blind Bandit and Meathead: Proven Superiority,,2007-10-21,1874.0,63.0
128177,[Art] Blind Bandit,,2007-10-19,0.0,27.0
3387851,acquiescence,,2007-10-15,166.0,26.0
3388217,Summer in the City,,2007-09-21,1132.0,37.0
3387830,Five Times Iroh Regrets,,2007-09-17,105.0,43.0
28771,Time of the Season,Aang/Katara,2007-09-16,134.0,26.0
3389663,Into the Current,,2007-09-13,296.0,16.0
3386333,something in the air,Katara/Zuko (Avatar),2007-09-11,1418.0,119.0
3387224,moongazing,Toph Beifong/Sokka,2007-09-07,503.0,49.0
3387659,cyclic,,2007-09-05,257.0,16.0
3387188,the day after the birthday,Toph Beifong/Sokka,2007-09-03,936.0,81.0
3389612,Requiem,Sokka/Suki (Avatar),2007-08-31,2579.0,44.0
28730,Closeted,Aang/Katara,2007-08-27,2242.0,245.0
28728,Bed Time Stories,,2007-08-26,287.0,22.0
3387722,the best,,2007-08-25,99.0,41.0
3387638,Catching the Moment,Katara/Zuko (Avatar),2007-08-24,1682.0,75.0
28727,She Smiled Sweetly,Sokka/Toph,2007-08-24,365.0,133.0
3386996,something she can't understand,Jet/Mai (Avatar),2007-08-21,1967.0,16.0
3384791,Rainy Season,,2007-08-19,3291.0,62.0
27791,Best Face,Sokka/Suki,2007-08-19,416.0,65.0
20882,Shadows in the Mind,"Aang/Katara, Mai/Zuko",2006-08-07,100506.0,42.0
3387611,Three Things Katara Never Did,Katara/Zuko (Avatar),2007-08-15,101.0,78.0
91167,the search,Azula/Ty Lee,2007-08-15,506.0,71.0
14337,None So Blind,,2007-08-14,1779.0,22.0
3387032,We Could Both Laugh at Distance,Jet/Mai (Avatar),2007-08-08,2171.0,20.0
27779,"Prince Charming, in a Way",Aang/Katara,2007-08-06,293.0,57.0
3386684,somewhere along the way,Katara/Zuko (Avatar),2007-07-28,1282.0,163.0
3389699,tentative friendship,,2007-07-27,1346.0,19.0
3386639,Between the Wall and the Ground,Katara/Zuko (Avatar),2007-07-26,3492.0,39.0
27626,Second Hand Smoke,Ursa/Ozai,2007-07-24,303.0,52.0
3386711,Glory,Katara/Zuko (Avatar),2007-07-23,8396.0,82.0
27624,Road Games,,2007-07-18,116.0,61.0
8317,Healing,No Pairing,2007-07-17,817.0,40.0
127268,The Dragon's Song,"Iroh & Zuko (Avatar), Iroh & Lu Ten (Avatar), Iroh & Ozai (Avatar), Azula & Iroh (Avatar), Toph Beifong & Iroh, Aang & Iroh (Avatar), Iroh & June & Zuko, Iroh & Jee & Zuko",2007-07-16,1982.0,40.0
7999717,Devil's Advocate,"Azula/Zuko (Avatar), zucest, Firecest - Relationship",2007-07-13,1026.0,23.0
22330,Spoil the Child,,2007-07-11,328.0,41.0
7850782,Avatar: Random Facts,,2007-07-05,146.0,2.0
22272,Family Heirlooms,,2007-07-01,251.0,162.0
220199,The Battle,,2007-06-25,429.0,118.0
22252,Mad World,,2007-06-01,1871.0,54.0
21451,The Escapades of the Blind Bandit and Meathead: Punchline,,2007-05-31,1190.0,71.0
7999702,Possession,"Azula/Zuko (Avatar), Firecest - Relationship, zucest, Mai/Zuko (Avatar)",2007-05-29,1004.0,72.0
22219,All the Things I Wanted,Ursa/Ozai,2007-05-28,2286.0,26.0
28754,A Study in Red Delicious,,2007-05-27,193.0,11.0
982231,Materias,Katara/Zuko (Avatar),2007-05-26,2870.0,122.0
8181185,"Sixteen Facts and One Letter, Regarding Mai and Zuko",Mai/Zuko,2007-05-25,742.0,146.0
28752,Visions and Revisions,,2007-05-01,369.0,30.0
20971,Girl's Day Out,Mai/Zuko,2007-04-30,1950.0,70.0
21509,The More Things Change,,2007-04-17,1547.0,19.0
21511,Negotiations and Forfeitures,,2007-04-17,1330.0,60.0
676498,Heart of Darkness,,2007-04-12,160.0,12.0
20331,A Clockwork Orange,,2007-04-12,354.0,16.0
28750,Slaughterhouse-Five,,2007-04-12,238.0,11.0
676497,shining,,2007-04-11,100.0,6.0
27773665,A Study in Brevity,Aang/Katara (Avatar),2007-03-25,3833.0,1.0
21429,The Escapades of the Blind Bandit and Meathead: Damage Control,Sokka/Toph,2007-03-19,1150.0,79.0
